text_id,text_type,sent_count,word_count,avg_sent_length,noun_ratio,verb_ratio,adj_ratio,max_consecutive_nouns,consecutive_nouns_groups,three_plus_consecutive_nouns,max_syntactic_depth,flesch_kincaid_grade,participles_count,gerunds_count,passive_constructions,modal_constructions,pointer_words,bureaucratic_phrases,complex_sentences,complex_sentences_ratio,avg_clause_length
1820,original,13,236,18.153846153846153,33.47457627118644,12.711864406779661,12.288135593220339,2,63,0,8,15.341160365058673,5,0,6,5,0,1,1,0.07692307692307693,9.44
1820,paraphrased,17,223,13.117647058823529,34.08071748878923,12.556053811659194,11.659192825112108,2,63,0,7,11.686312318649435,1,0,2,3,0,1,1,0.058823529411764705,7.892857142857143
1821,original,11,120,10.909090909090908,47.5,17.5,8.333333333333332,4,43,3,6,10.514545454545456,3,0,4,4,0,2,1,0.09090909090909091,6.555555555555555
1821,paraphrased,18,138,7.666666666666667,37.68115942028986,16.666666666666664,9.420289855072465,3,39,2,5,7.782463768115942,1,1,3,5,1,0,1,0.05555555555555555,5.0
1822,original,11,107,9.727272727272727,40.18691588785047,16.822429906542055,10.2803738317757,3,30,4,6,14.473636363636366,3,0,2,3,3,2,1,0.09090909090909091,7.133333333333334
1822,paraphrased,5,102,20.4,45.09803921568628,11.76470588235294,8.823529411764707,3,34,2,7,17.91588235294117,1,1,1,1,2,0,1,0.2,10.88888888888889
1823,original,15,169,11.266666666666667,36.68639053254438,18.93491124260355,7.6923076923076925,2,56,0,9,11.913155818540435,8,3,3,4,0,1,1,0.06666666666666667,5.793103448275862
1823,paraphrased,17,180,10.588235294117647,33.33333333333333,17.77777777777778,7.222222222222221,2,52,0,8,9.957450980392156,4,1,3,5,0,1,1,0.058823529411764705,5.451612903225806
1824,original,10,123,12.3,39.83739837398374,13.008130081300814,8.94308943089431,3,36,2,8,14.462439024390246,0,0,6,2,0,1,1,0.1,8.133333333333333
1824,paraphrased,10,111,11.1,33.33333333333333,16.216216216216218,6.306306306306306,3,31,1,7,11.603243243243245,1,0,0,0,0,0,1,0.1,6.5625
1825,original,11,162,14.727272727272727,40.123456790123456,15.432098765432098,5.555555555555555,3,50,2,7,12.151414141414143,3,2,2,3,0,1,1,0.09090909090909091,6.791666666666667
1825,paraphrased,30,196,6.533333333333333,34.69387755102041,15.306122448979592,5.1020408163265305,2,59,0,5,3.7909523809523797,5,0,0,0,0,0,1,0.03333333333333333,4.255813953488372
1826,original,11,197,17.90909090909091,38.578680203045685,9.137055837563452,7.1065989847715745,4,57,3,8,14.428504845408401,6,0,3,2,3,0,1,0.09090909090909091,9.380952380952381
1826,paraphrased,23,200,8.695652173913043,43.5,9.0,8.0,3,63,4,7,6.565826086956523,7,0,1,2,0,0,1,0.043478260869565216,6.620689655172414
1827,original,14,178,12.714285714285714,35.39325842696629,16.292134831460675,12.359550561797752,2,52,0,7,12.333434991974322,4,0,14,7,2,5,1,0.07142857142857142,7.12
1827,paraphrased,1,110,110.0,33.63636363636363,13.636363636363635,8.181818181818182,3,31,1,6,58.882727272727266,0,1,4,2,0,1,1,1.0,20.6
1828,original,10,78,7.8,38.46153846153847,16.666666666666664,10.256410256410255,3,24,1,5,10.17153846153846,4,0,1,1,1,1,1,0.1,4.875
1828,paraphrased,20,159,7.95,40.88050314465409,16.352201257861633,4.40251572327044,3,52,3,6,5.871792452830192,1,0,2,3,1,0,1,0.05,4.6875
1829,original,9,132,14.666666666666666,37.878787878787875,17.424242424242426,5.303030303030303,3,35,2,11,14.016060606060606,1,0,5,5,1,2,1,0.1111111111111111,8.3125
1829,paraphrased,10,97,9.7,38.144329896907216,17.525773195876287,7.216494845360824,3,27,2,4,10.996082474226807,0,1,5,0,1,0,1,0.1,7.153846153846154
1830,original,20,145,7.25,42.758620689655174,10.344827586206897,8.96551724137931,4,46,3,10,8.021206896551725,5,0,2,0,9,1,1,0.05,6.7272727272727275
1830,paraphrased,5,109,21.8,44.03669724770643,11.009174311926607,9.174311926605505,2,37,0,10,16.579724770642205,0,0,0,2,1,0,1,0.2,14.571428571428571
1831,original,20,229,11.45,27.947598253275107,20.96069868995633,6.550218340611353,3,52,2,6,8.952467248908295,12,0,14,10,0,4,1,0.05,7.666666666666667
1831,paraphrased,27,212,7.851851851851852,25.471698113207548,16.50943396226415,4.245283018867925,3,47,2,5,3.788756114605171,8,0,6,0,0,1,1,0.037037037037037035,5.125
1832,original,11,195,17.727272727272727,40.51282051282051,13.333333333333334,8.717948717948717,5,55,6,10,14.51055944055944,9,0,0,1,4,1,1,0.09090909090909091,8.409090909090908
1832,paraphrased,5,99,19.8,36.36363636363637,6.0606060606060606,9.090909090909092,3,27,1,7,10.77060606060606,1,0,0,0,0,0,1,0.2,12.714285714285714
1833,original,14,194,13.857142857142858,41.75257731958763,10.309278350515463,13.917525773195877,3,65,2,6,12.295272459499262,3,1,1,5,2,1,1,0.07142857142857142,6.258064516129032
1833,paraphrased,30,218,7.266666666666667,41.74311926605505,16.055045871559635,11.009174311926607,4,71,5,7,7.001131498470947,7,1,1,4,0,2,1,0.03333333333333333,5.275
1834,original,15,244,16.266666666666666,41.80327868852459,15.163934426229508,11.885245901639344,3,78,4,9,17.12366120218579,2,5,6,14,1,1,1,0.06666666666666667,7.5625
1834,paraphrased,21,213,10.142857142857142,40.845070422535215,14.553990610328638,8.450704225352112,3,71,2,5,12.35466800804829,1,0,6,2,0,0,1,0.047619047619047616,6.645161290322581
1835,original,13,171,13.153846153846153,26.900584795321635,10.526315789473683,4.093567251461988,4,34,3,7,5.92025641025641,5,0,3,3,0,1,1,0.07692307692307693,10.571428571428571
1835,paraphrased,11,265,24.09090909090909,27.547169811320753,6.037735849056604,2.2641509433962264,5,48,5,8,7.8667753001715255,2,0,3,2,0,0,1,0.09090909090909091,13.928571428571429
1836,original,12,163,13.583333333333334,40.49079754601227,15.950920245398773,12.269938650306749,3,52,2,12,14.958721881390595,1,0,5,6,4,1,1,0.08333333333333333,8.1
1836,paraphrased,10,131,13.1,38.93129770992366,16.793893129770993,10.687022900763358,2,42,0,9,14.685190839694659,1,0,3,7,0,1,1,0.1,7.588235294117647
1837,original,18,204,11.333333333333334,39.705882352941174,15.196078431372548,6.862745098039216,3,63,1,9,11.735490196078434,5,1,5,1,1,2,1,0.05555555555555555,6.580645161290323
1837,paraphrased,21,179,8.523809523809524,31.28491620111732,16.75977653631285,8.379888268156424,2,48,0,5,6.363524873636607,2,0,3,2,0,1,1,0.047619047619047616,5.931034482758621
1838,original,16,141,8.8125,39.71631205673759,12.76595744680851,9.219858156028367,3,43,3,6,9.369441489361702,3,0,0,4,1,0,1,0.0625,6.714285714285714
1838,paraphrased,12,134,11.166666666666666,44.02985074626866,11.194029850746269,8.955223880597014,3,47,1,7,9.05004975124378,1,2,0,2,0,0,1,0.08333333333333333,9.214285714285714
1839,original,14,168,12.0,32.142857142857146,16.666666666666664,12.5,3,49,1,6,14.310000000000002,11,2,7,2,5,1,1,0.07142857142857142,10.0
1839,paraphrased,15,151,10.066666666666666,29.80132450331126,19.867549668874172,9.271523178807946,3,39,2,6,11.194326710816778,3,1,5,2,0,1,1,0.06666666666666667,8.166666666666666
1840,original,10,189,18.9,31.746031746031743,12.698412698412698,10.052910052910052,4,48,2,7,15.104444444444447,6,5,4,5,1,2,1,0.1,9.6
1840,paraphrased,28,232,8.285714285714286,31.46551724137931,12.068965517241379,10.344827586206897,2,64,0,6,6.98216748768473,2,1,3,3,4,1,1,0.03571428571428571,5.666666666666667
1841,original,10,152,15.2,44.07894736842105,14.473684210526317,10.526315789473683,3,51,2,8,11.296842105263156,3,2,3,3,3,2,1,0.1,10.133333333333333
1841,paraphrased,4,109,27.25,41.284403669724774,12.844036697247708,8.256880733944955,3,30,3,9,14.989128440366972,0,0,2,2,1,0,1,0.25,17.5
1842,original,9,108,12.0,41.66666666666667,19.444444444444446,5.555555555555555,3,33,2,6,11.565555555555559,3,1,3,1,0,1,1,0.1111111111111111,6.055555555555555
1842,paraphrased,12,108,9.0,35.18518518518518,20.37037037037037,6.481481481481481,2,32,0,6,9.054444444444446,2,1,2,0,0,0,1,0.08333333333333333,5.722222222222222
1843,original,12,65,5.416666666666667,41.53846153846154,16.923076923076923,10.76923076923077,2,23,0,5,13.869102564102562,9,0,0,4,1,2,1,0.08333333333333333,4.923076923076923
1843,paraphrased,12,69,5.75,43.47826086956522,14.492753623188406,10.144927536231885,4,26,1,8,12.485000000000003,7,0,0,4,0,1,1,0.08333333333333333,4.6
1844,original,18,198,11.0,33.33333333333333,18.181818181818183,6.0606060606060606,4,48,2,6,10.146363636363638,5,0,11,1,1,1,1,0.05555555555555555,5.9393939393939394
1844,paraphrased,24,196,8.166666666666666,25.0,16.83673469387755,5.612244897959184,3,37,1,5,6.3219047619047615,1,0,11,0,0,0,1,0.041666666666666664,4.641025641025641
1845,original,14,92,6.571428571428571,42.391304347826086,17.391304347826086,3.260869565217391,3,29,3,7,7.508757763975154,4,0,3,2,0,1,1,0.07142857142857142,5.166666666666667
1845,paraphrased,13,114,8.76923076923077,36.84210526315789,14.035087719298245,5.263157894736842,3,30,3,6,6.184089068825916,3,0,4,3,0,0,1,0.07692307692307693,6.166666666666667
1846,original,15,191,12.733333333333333,33.50785340314136,17.801047120418847,7.329842931937172,2,53,0,6,12.854153577661435,4,1,12,8,1,1,1,0.06666666666666667,9.095238095238095
1846,paraphrased,10,182,18.2,26.923076923076923,17.032967032967033,8.241758241758241,2,40,0,7,13.44846153846154,2,2,4,4,0,0,1,0.1,8.090909090909092
1847,original,11,90,8.181818181818182,44.44444444444444,17.77777777777778,11.11111111111111,3,32,3,7,15.474242424242426,5,2,0,2,0,1,1,0.09090909090909091,5.625
1847,paraphrased,12,93,7.75,39.784946236559136,12.903225806451612,15.053763440860216,3,30,2,6,14.659193548387098,0,0,1,1,1,1,1,0.08333333333333333,4.833333333333333
1848,original,15,195,13.0,37.43589743589744,11.282051282051283,12.307692307692308,3,59,2,8,10.811538461538461,2,3,4,5,1,1,1,0.06666666666666667,9.65
1848,paraphrased,17,208,12.235294117647058,46.15384615384615,8.653846153846153,11.538461538461538,4,69,3,12,7.93341628959276,1,3,3,2,0,1,1,0.058823529411764705,9.5
1849,original,10,107,10.7,32.71028037383177,13.084112149532709,0.9345794392523363,3,24,1,7,7.894579439252336,4,0,3,3,2,0,1,0.1,8.23076923076923
1849,paraphrased,9,91,10.11111111111111,35.16483516483517,12.087912087912088,3.296703296703297,2,23,0,7,7.834786324786325,0,0,2,3,1,0,1,0.1111111111111111,6.357142857142857
1850,original,11,126,11.454545454545455,31.746031746031743,20.634920634920633,11.11111111111111,2,32,0,5,13.003939393939394,4,0,2,8,1,1,1,0.09090909090909091,7.0
1850,paraphrased,13,122,9.384615384615385,24.59016393442623,19.672131147540984,8.19672131147541,2,27,0,5,8.725258511979824,2,0,8,4,0,0,1,0.07692307692307693,6.0
1851,original,8,177,22.125,36.15819209039548,10.734463276836157,16.38418079096045,3,50,2,8,19.580974576271192,3,0,4,3,0,5,1,0.125,9.5
1851,paraphrased,14,122,8.714285714285714,30.327868852459016,13.114754098360656,9.836065573770492,2,32,0,6,5.980257611241218,0,0,1,2,2,1,1,0.07142857142857142,5.2272727272727275
1852,original,9,137,15.222222222222221,34.306569343065696,14.5985401459854,7.2992700729927,2,38,0,7,12.62257096512571,0,0,8,1,6,0,1,0.1111111111111111,7.578947368421052
1852,paraphrased,10,148,14.8,32.432432432432435,13.513513513513514,8.783783783783784,2,40,0,6,10.993783783783787,0,0,6,1,6,0,1,0.1,8.055555555555555
1853,original,12,138,11.5,41.30434782608695,15.942028985507244,13.043478260869565,3,43,2,8,15.360000000000003,5,0,3,10,1,1,1,0.08333333333333333,6.0
1853,paraphrased,19,147,7.7368421052631575,44.89795918367347,13.60544217687075,10.884353741496598,3,50,1,5,8.735563909774438,3,0,2,0,0,2,1,0.05263157894736842,5.56
1854,original,13,117,9.0,42.73504273504273,16.23931623931624,9.401709401709402,4,34,5,6,12.458717948717947,4,0,1,1,1,0,1,0.07692307692307693,5.571428571428571
1854,paraphrased,11,110,10.0,45.45454545454545,16.363636363636363,5.454545454545454,3,38,2,6,8.95909090909091,2,0,3,0,0,0,1,0.09090909090909091,5.095238095238095
1855,original,14,99,7.071428571428571,38.38383838383838,15.151515151515152,12.121212121212121,4,27,2,9,8.394199134199134,3,0,1,1,0,1,1,0.07142857142857142,5.0
1855,paraphrased,17,136,8.0,40.44117647058824,12.5,11.76470588235294,4,36,5,7,7.618823529411763,1,2,3,2,0,1,1,0.058823529411764705,6.15
1856,original,10,92,9.2,40.21739130434783,8.695652173913043,11.956521739130435,3,31,1,7,12.292608695652174,2,0,2,2,4,2,1,0.1,6.428571428571429
1856,paraphrased,20,137,6.85,36.496350364963504,16.78832116788321,11.678832116788321,2,48,0,6,10.337189781021898,3,0,2,6,2,1,1,0.05,4.592592592592593
1857,original,9,147,16.333333333333332,34.69387755102041,14.285714285714285,8.843537414965986,3,40,2,6,12.233809523809523,2,0,4,5,0,1,1,0.1111111111111111,9.1875
1857,paraphrased,14,151,10.785714285714286,35.76158940397351,13.90728476821192,8.609271523178808,4,38,3,7,7.381665089877011,1,2,3,2,0,0,1,0.07142857142857142,6.619047619047619
1858,original,17,232,13.647058823529411,18.103448275862068,9.482758620689655,15.086206896551724,2,38,0,6,7.924908722109535,7,0,15,1,1,3,1,0.058823529411764705,7.354838709677419
1858,paraphrased,9,226,25.11111111111111,17.699115044247787,5.3097345132743365,13.716814159292035,2,36,0,5,10.011573254670601,5,0,2,0,0,2,1,0.1111111111111111,9.73913043478261
1859,original,11,93,8.454545454545455,33.33333333333333,16.129032258064516,6.451612903225806,3,27,1,7,8.959853372434019,3,0,4,3,1,1,1,0.09090909090909091,6.571428571428571
1859,paraphrased,17,97,5.705882352941177,31.958762886597935,16.49484536082474,7.216494845360824,3,25,1,6,7.526858702243782,3,1,4,2,1,0,1,0.058823529411764705,4.0
1860,original,14,157,11.214285714285714,35.03184713375796,19.745222929936308,5.095541401273886,5,43,3,7,9.599308462238401,9,0,6,3,3,1,1,0.07142857142857142,7.85
1860,paraphrased,6,102,17.0,42.15686274509804,14.705882352941178,8.823529411764707,4,30,4,7,10.862941176470589,1,0,2,0,0,0,1,0.16666666666666666,8.166666666666666
1861,original,11,163,14.818181818181818,41.717791411042946,12.883435582822086,10.429447852760736,4,47,5,8,11.247311767986616,14,0,6,7,6,0,1,0.09090909090909091,10.066666666666666
1861,paraphrased,14,224,16.0,27.232142857142854,14.285714285714285,8.482142857142858,3,54,1,8,9.622499999999999,7,1,4,3,2,1,1,0.07142857142857142,9.571428571428571
1862,original,15,181,12.066666666666666,41.988950276243095,11.602209944751381,14.3646408839779,4,54,5,7,15.59692449355433,4,1,8,3,1,4,1,0.06666666666666667,6.846153846153846
1862,paraphrased,24,194,8.083333333333334,35.56701030927835,14.432989690721648,13.402061855670103,3,54,3,6,11.053728522336772,2,0,3,1,0,0,1,0.041666666666666664,5.4411764705882355
1863,original,16,167,10.4375,37.72455089820359,11.976047904191617,10.778443113772456,4,44,5,9,10.603600299401197,10,0,4,1,6,0,1,0.0625,7.391304347826087
1863,paraphrased,16,159,9.9375,37.10691823899371,13.836477987421384,10.062893081761008,3,45,2,6,10.457995283018871,9,0,4,1,5,0,1,0.0625,6.6521739130434785
1864,original,12,277,23.083333333333332,43.682310469314075,10.469314079422382,8.303249097472925,4,83,8,9,15.905457280385075,10,0,11,2,4,0,1,0.08333333333333333,11.5
1864,paraphrased,12,158,13.166666666666666,35.44303797468354,5.063291139240507,8.860759493670885,4,37,5,7,5.241434599156118,1,0,3,0,2,0,1,0.08333333333333333,11.23076923076923
1865,original,13,236,18.153846153846153,33.47457627118644,12.711864406779661,12.288135593220339,2,63,0,8,15.341160365058673,5,0,6,5,0,1,1,0.07692307692307693,9.44
1865,paraphrased,17,237,13.941176470588236,34.177215189873415,13.080168776371309,10.970464135021098,2,65,0,7,12.752740134028297,2,0,2,3,0,1,1,0.058823529411764705,8.10344827586207
1866,original,12,177,14.75,41.80790960451977,10.16949152542373,10.16949152542373,4,60,4,10,15.988389830508474,13,0,5,2,1,5,1,0.08333333333333333,11.0
1866,paraphrased,10,140,14.0,37.857142857142854,13.571428571428571,7.142857142857142,2,43,0,6,11.21,4,0,5,0,0,0,1,0.1,8.25
1867,original,18,106,5.888888888888889,42.45283018867924,14.150943396226415,5.660377358490567,5,28,5,7,8.671425576519919,4,0,2,1,4,1,1,0.05555555555555555,5.631578947368421
1867,paraphrased,16,124,7.75,39.516129032258064,12.096774193548388,7.258064516129033,3,33,6,7,6.914032258064516,3,0,2,0,2,1,1,0.0625,5.888888888888889
1868,original,9,152,16.88888888888889,42.76315789473684,17.105263157894736,4.605263157894736,4,42,2,8,14.849181286549705,0,0,2,1,2,3,1,0.1111111111111111,8.705882352941176
1868,paraphrased,9,149,16.555555555555557,39.59731543624161,20.13422818791946,4.697986577181208,3,41,2,9,15.012609992542881,0,1,3,1,1,2,1,0.1111111111111111,8.11111111111111
1869,original,9,129,14.333333333333334,37.98449612403101,14.728682170542637,8.527131782945736,3,42,1,11,11.437131782945741,2,0,3,4,2,2,1,0.1111111111111111,7.588235294117647
1869,paraphrased,13,120,9.23076923076923,31.666666666666664,17.5,7.5,2,35,0,8,7.645384615384618,1,0,3,4,1,1,1,0.07692307692307693,5.428571428571429
1870,original,13,176,13.538461538461538,35.79545454545455,15.340909090909092,10.227272727272728,4,50,3,6,12.608776223776228,2,0,4,6,1,1,1,0.07692307692307693,8.428571428571429
1870,paraphrased,17,197,11.588235294117647,36.04060913705584,11.16751269035533,8.629441624365482,3,54,2,6,9.221376530307552,1,1,1,1,0,2,1,0.058823529411764705,8.7
1871,original,15,229,15.266666666666667,37.55458515283843,8.296943231441048,6.986899563318777,3,69,2,9,7.706215429403205,4,1,1,4,2,1,1,0.06666666666666667,8.037037037037036
1871,paraphrased,15,203,13.533333333333333,37.93103448275862,9.35960591133005,4.433497536945813,2,69,0,7,3.424942528735631,1,0,0,0,1,1,1,0.06666666666666667,9.619047619047619
1872,original,19,220,11.578947368421053,42.72727272727273,13.18181818181818,2.727272727272727,3,67,5,8,12.268564593301438,5,0,8,3,9,4,1,0.05263157894736842,6.054054054054054
1872,paraphrased,22,229,10.409090909090908,38.864628820960704,13.973799126637553,2.1834061135371177,3,62,5,7,9.789217943628422,3,0,11,3,4,1,1,0.045454545454545456,5.463414634146342
1873,original,14,124,8.857142857142858,36.29032258064516,21.774193548387096,7.258064516129033,3,32,2,6,12.615990783410137,5,0,5,1,0,2,1,0.07142857142857142,4.769230769230769
1873,paraphrased,16,155,9.6875,32.903225806451616,24.516129032258064,6.451612903225806,3,39,2,7,11.74407258064516,7,0,7,1,2,1,1,0.0625,4.424242424242424
1874,original,12,104,8.666666666666666,44.230769230769226,9.615384615384617,14.423076923076922,3,34,1,6,13.216410256410256,3,0,3,1,2,0,1,0.08333333333333333,6.933333333333334
1874,paraphrased,11,127,11.545454545454545,32.28346456692913,15.748031496062993,11.023622047244094,3,32,1,6,12.472491052254835,0,0,5,1,2,1,1,0.09090909090909091,5.391304347826087
1875,original,9,127,14.11111111111111,37.79527559055118,11.023622047244094,11.811023622047244,3,34,2,9,12.498626421697292,2,0,6,2,2,2,1,0.1111111111111111,7.588235294117647
1875,paraphrased,9,146,16.22222222222222,36.986301369863014,6.8493150684931505,14.383561643835616,2,44,0,6,12.255357686453575,2,0,2,0,2,0,1,0.1111111111111111,7.1
1876,original,15,178,11.866666666666667,34.26966292134831,15.168539325842698,12.921348314606742,4,48,2,7,13.561310861423223,3,0,5,3,4,3,1,0.06666666666666667,7.333333333333333
1876,paraphrased,19,172,9.052631578947368,30.813953488372093,12.790697674418606,11.627906976744185,3,40,2,9,7.982827417380662,1,0,4,3,1,0,1,0.05263157894736842,5.888888888888889
1877,original,10,135,13.5,39.25925925925926,10.37037037037037,15.555555555555555,4,38,2,10,12.37777777777778,3,0,0,3,3,1,1,0.1,9.642857142857142
1877,paraphrased,8,120,15.0,34.166666666666664,9.166666666666666,12.5,2,31,0,10,11.650000000000002,2,0,0,2,1,1,1,0.125,11.5
1878,original,10,162,16.2,38.2716049382716,10.493827160493826,8.641975308641975,3,48,3,7,13.71740740740741,4,0,4,0,4,1,1,0.1,9.352941176470589
1878,paraphrased,11,162,14.727272727272727,35.80246913580247,10.493827160493826,9.25925925925926,3,45,2,7,12.358821548821549,1,0,4,0,8,0,1,0.09090909090909091,6.782608695652174
1879,original,16,170,10.625,40.0,16.470588235294116,11.76470588235294,3,52,2,7,13.588382352941178,1,0,6,7,4,4,1,0.0625,5.666666666666667
1879,paraphrased,20,174,8.7,31.60919540229885,20.114942528735632,7.471264367816093,2,44,0,6,8.842758620689654,2,0,6,7,2,0,1,0.05,4.735294117647059
